time, height, speed, acceleration, user_data
5.060021, 1.005558, -0.000054, 9.809886, 0
5.070021, 1.005557, -0.000055, 9.810052, 0
5.080021, 1.005556, -0.000055, 9.810054, 0
5.090022, 1.005556, -0.000054, 9.810056, 0
5.100022, 1.005555, -0.000053, 9.810058, 0
5.110022, 1.005555, -0.000053, 9.809891, 0
5.120022, 1.005554, -0.000054, 9.809886, 0
5.130023, 1.005554, -0.000055, 9.810052, 0
5.140023, 1.005553, -0.000055, 9.810054, 0
5.150023, 1.005552, -0.000054, 9.810056, 0
5.160023, 1.005552, -0.000054, 9.810059, 0
5.170023, 1.005551, -0.000053, 9.809891, 0
5.180024, 1.005551, -0.000054, 9.809887, 0
5.190024, 1.005550, -0.000055, 9.810053, 0
5.200024, 1.005550, -0.000055, 9.810055, 0
5.210024, 1.005549, -0.000054, 9.810057, 0
5.220025, 1.005548, -0.000054, 9.810059, 0
5.230025, 1.005548, -0.000053, 9.809891, 0
5.240025, 1.005548, -0.000054, 9.809887, 0
5.250025, 1.005547, -0.000055, 9.810053, 0
5.260026, 1.005546, -0.000055, 9.810055, 0
5.270026, 1.005546, -0.000054, 9.810057, 0
5.280026, 1.005545, -0.000054, 9.810059, 0
5.290026, 1.005545, -0.000053, 9.809892, 0
5.300026, 1.005544, -0.000054, 9.809888, 0
5.310027, 1.005544, -0.000055, 9.810054, 0
5.320027, 1.005543, -0.000055, 9.810056, 0
5.330027, 1.005542, -0.000054, 9.810058, 0
5.340027, 1.005542, -0.000054, 9.810060, 0
5.350028, 1.005541, -0.000053, 9.809892, 0
5.360028, 1.005541, -0.000054, 9.809888, 0
5.370028, 1.005540, -0.000055, 9.810054, 0
5.380028, 1.005540, -0.000055, 9.810056, 0
5.390028, 1.005539, -0.000054, 9.810059, 0
5.400029, 1.005538, -0.000053, 9.810061, 0
5.410029, 1.005538, -0.000053, 9.809893, 0
5.420029, 1.005538, -0.000054, 9.809889, 0
5.430029, 1.005537, -0.000055, 9.810055, 0
5.440030, 1.005536, -0.000055, 9.810057, 0
5.450030, 1.005536, -0.000054, 9.810059, 0
5.460030, 1.005535, -0.000053, 9.810061, 0
5.470030, 1.005535, -0.000053, 9.809894, 0
5.480031, 1.005534, -0.000054, 9.809890, 0
5.490031, 1.005534, -0.000055, 9.810056, 0
5.500031, 1.005533, -0.000054, 9.810058, 0
5.510031, 1.005532, -0.000054, 9.810060, 0
5.520031, 1.005532, -0.000053, 9.810062, 0
5.530032, 1.005531, -0.000053, 9.809895, 0
5.540032, 1.005531, -0.000054, 9.809891, 0
5.550032, 1.005530, -0.000055, 9.810057, 0
5.560032, 1.005530, -0.000054, 9.810059, 0
5.570033, 1.005529, -0.000054, 9.810061, 0
5.580033, 1.005529, -0.000053, 9.809894, 0
5.590033, 1.005528, -0.000054, 9.809890, 0
5.600033, 1.005527, -0.000055, 9.810056, 0
5.610034, 1.005527, -0.000055, 9.810058, 0
5.620034, 1.005526, -0.000054, 9.810060, 0
5.630034, 1.005526, -0.000053, 9.810061, 0
5.640034, 1.005525, -0.000053, 9.809895, 0
5.650034, 1.005525, -0.000054, 9.809891, 0
5.660035, 1.005524, -0.000055, 9.810057, 0
5.670035, 1.005524, -0.000054, 9.810059, 0
5.680035, 1.005523, -0.000054, 9.810061, 0
5.690035, 1.005522, -0.000053, 9.810063, 0
5.700036, 1.005522, -0.000053, 9.809896, 0
5.710036, 1.005521, -0.000054, 9.809892, 0
5.720036, 1.005521, -0.000055, 9.810058, 0
5.730036, 1.005520, -0.000054, 9.810060, 0
5.740036, 1.005520, -0.000054, 9.810062, 0
5.750037, 1.005519, -0.000053, 9.809895, 0
5.760037, 1.005519, -0.000054, 9.809891, 0
5.770037, 1.005518, -0.000055, 9.810057, 0
5.780037, 1.005517, -0.000055, 9.810060, 0
5.790038, 1.005517, -0.000054, 9.810061, 0
5.800038, 1.005516, -0.000053, 9.810063, 0
5.810038, 1.005516, -0.000053, 9.809896, 0
5.820038, 1.005515, -0.000054, 9.809893, 0
5.830039, 1.005515, -0.000055, 9.810059, 0
5.840039, 1.005514, -0.000054, 9.810061, 0
5.850039, 1.005514, -0.000054, 9.810062, 0
5.860039, 1.005513, -0.000053, 9.810065, 0
5.870039, 1.005512, -0.000052, 9.809897, 0
5.880040, 1.005512, -0.000053, 9.809894, 0
5.890040, 1.005512, -0.000055, 9.809890, 0
5.900040, 1.005511, -0.000056, 9.810056, 0
5.910040, 1.005510, -0.000055, 9.810059, 0
5.920041, 1.005510, -0.000054, 9.810061, 0
5.930041, 1.005509, -0.000054, 9.810062, 0
5.940041, 1.005509, -0.000053, 9.810065, 0
5.950041, 1.005508, -0.000053, 9.809897, 0
5.960042, 1.005508, -0.000054, 9.809895, 0
5.970042, 1.005507, -0.000055, 9.810061, 0
5.980042, 1.005506, -0.000054, 9.810062, 0
5.990042, 1.005506, -0.000053, 9.810064, 0
6.000042, 1.005505, -0.000053, 9.809897, 0
6.010043, 1.005505, -0.000054, 9.809894, 0
6.020043, 1.005504, -0.000055, 9.810060, 0
6.030043, 1.005504, -0.000054, 9.810061, 0
6.040043, 1.005503, -0.000054, 9.810064, 0
6.050044, 1.005502, -0.000053, 9.810066, 0
6.060044, 1.005502, -0.000052, 9.809899, 0
6.070044, 1.005502, -0.000053, 9.809896, 0
6.080044, 1.005501, -0.000055, 9.809892, 0
6.090044, 1.005500, -0.000056, 9.810058, 0
6.100045, 1.005500, -0.000055, 9.810060, 0
6.110045, 1.005499, -0.000054, 9.810062, 0
6.120045, 1.005499, -0.000054, 9.810064, 0
6.130045, 1.005498, -0.000053, 9.810067, 0
6.140046, 1.005498, -0.000053, 9.809899, 0
6.150046, 1.005497, -0.000054, 9.809896, 0
6.160046, 1.005497, -0.000055, 9.809893, 0
6.170046, 1.005496, -0.000056, 9.810059, 0
6.180047, 1.005495, -0.000055, 9.810061, 0
6.190047, 1.005495, -0.000054, 9.810062, 0
6.200047, 1.005494, -0.000054, 9.810065, 0
6.210047, 1.005494, -0.000053, 9.810067, 0
6.220047, 1.005493, -0.000053, 9.809900, 0
6.230048, 1.005493, -0.000054, 9.809896, 0
6.240048, 1.005492, -0.000055, 9.809893, 0
6.250048, 1.005492, -0.000056, 9.810060, 0
6.260048, 1.005491, -0.000055, 9.810061, 0
6.270049, 1.005490, -0.000054, 9.810063, 0
6.280049, 1.005490, -0.000054, 9.810066, 0
6.290049, 1.005489, -0.000053, 9.810068, 0
6.300049, 1.005489, -0.000052, 9.809901, 0
6.310050, 1.005488, -0.000053, 9.809897, 0
6.320050, 1.005488, -0.000054, 9.809894, 0
6.330050, 1.005487, -0.000056, 9.810060, 0
6.340050, 1.005487, -0.000055, 9.810062, 0
6.350050, 1.005486, -0.000054, 9.810064, 0
6.360051, 1.005485, -0.000054, 9.810067, 0
6.370051, 1.005485, -0.000053, 9.810069, 0
6.380051, 1.005484, -0.000052, 9.809902, 0
6.390051, 1.005484, -0.000053, 9.809898, 0
6.400052, 1.005483, -0.000054, 9.809896, 0
6.410052, 1.005483, -0.000055, 9.810061, 0
6.420052, 1.005482, -0.000055, 9.810063, 0
6.430052, 1.005482, -0.000054, 9.810066, 0
6.440053, 1.005481, -0.000054, 9.810068, 0
6.450053, 1.005481, -0.000053, 9.809901, 0
6.460053, 1.005480, -0.000054, 9.809897, 0
6.470053, 1.005479, -0.000055, 9.810063, 0
6.480053, 1.005479, -0.000054, 9.810066, 0
6.490054, 1.005478, -0.000054, 9.810068, 0
6.500054, 1.005478, -0.000053, 9.809901, 0
6.510054, 1.005477, -0.000054, 9.809897, 0
6.520054, 1.005477, -0.000055, 9.810063, 0
6.530055, 1.005476, -0.000054, 9.810066, 0
6.540055, 1.005476, -0.000054, 9.810068, 0
6.550055, 1.005475, -0.000053, 9.809901, 0
6.560055, 1.005475, -0.000054, 9.809897, 0
6.570055, 1.005474, -0.000055, 9.810064, 0
6.580056, 1.005473, -0.000054, 9.810066, 0
6.590056, 1.005473, -0.000054, 9.810069, 0
6.600056, 1.005472, -0.000053, 9.810071, 0
6.610056, 1.005472, -0.000052, 9.809904, 0
6.620057, 1.005471, -0.000053, 9.809900, 0
6.630057, 1.005471, -0.000054, 9.809897, 0
6.640057, 1.005470, -0.000055, 9.810063, 0
6.650057, 1.005470, -0.000055, 9.810065, 0
6.660058, 1.005469, -0.000054, 9.810068, 0
6.670058, 1.005468, -0.000053, 9.810070, 0
6.680058, 1.005468, -0.000053, 9.809903, 0
6.690058, 1.005467, -0.000054, 9.809900, 0
6.700058, 1.005467, -0.000055, 9.809896, 0
6.710059, 1.005466, -0.000056, 9.810062, 0
6.720059, 1.005466, -0.000055, 9.810065, 0
6.730059, 1.005465, -0.000054, 9.810067, 0
6.740059, 1.005465, -0.000054, 9.810070, 0
6.750060, 1.005464, -0.000053, 9.810072, 0
6.760060, 1.005463, -0.000052, 9.809905, 0
6.770060, 1.005463, -0.000053, 9.809902, 0
6.780060, 1.005463, -0.000054, 9.809898, 0
6.790061, 1.005462, -0.000055, 9.810064, 0
6.800061, 1.005461, -0.000055, 9.810067, 0
6.810061, 1.005461, -0.000054, 9.810069, 0
6.820061, 1.005460, -0.000053, 9.810072, 0
6.830061, 1.005460, -0.000053, 9.809905, 0
6.840062, 1.005459, -0.000053, 9.809901, 0
6.850062, 1.005459, -0.000054, 9.809898, 0
6.860062, 1.005458, -0.000056, 9.810064, 0
6.870062, 1.005458, -0.000055, 9.810066, 0
6.880063, 1.005457, -0.000054, 9.810069, 0
6.890063, 1.005456, -0.000054, 9.810072, 0
6.900063, 1.005456, -0.000053, 9.809904, 0
6.910063, 1.005455, -0.000054, 9.809901, 0
6.920063, 1.005455, -0.000055, 9.810067, 0
6.930064, 1.005454, -0.000054, 9.810070, 0
6.940064, 1.005454, -0.000053, 9.810072, 0
6.950064, 1.005453, -0.000053, 9.809905, 0
6.960064, 1.005453, -0.000054, 9.809902, 0
6.970065, 1.005452, -0.000055, 9.809898, 0
6.980065, 1.005452, -0.000056, 9.810064, 0
6.990065, 1.005451, -0.000055, 9.810067, 0
7.000065, 1.005450, -0.000054, 9.810070, 0
7.010066, 1.005450, -0.000054, 9.810072, 0
7.020066, 1.005449, -0.000053, 9.809905, 0
7.030066, 1.005449, -0.000054, 9.809902, 0
7.040066, 1.005448, -0.000055, 9.810068, 0
7.050066, 1.005448, -0.000054, 9.810071, 0
7.060067, 1.005447, -0.000053, 9.810073, 0
7.070067, 1.005447, -0.000053, 9.809906, 0
7.080067, 1.005446, -0.000054, 9.809903, 0
7.090067, 1.005445, -0.000055, 9.810069, 0
7.100068, 1.005445, -0.000054, 9.810071, 0
7.110068, 1.005444, -0.000053, 9.810074, 0
7.120068, 1.005444, -0.000053, 9.809907, 0
7.130068, 1.005443, -0.000053, 9.809904, 0
7.140069, 1.005443, -0.000054, 9.809900, 0
7.150069, 1.005442, -0.000055, 9.810066, 0
7.160069, 1.005442, -0.000055, 9.810069, 0
7.170069, 1.005441, -0.000054, 9.810072, 0
7.180069, 1.005440, -0.000053, 9.810074, 0
7.190070, 1.005440, -0.000053, 9.809907, 0
7.200070, 1.005440, -0.000054, 9.809904, 0
7.210070, 1.005439, -0.000055, 9.809900, 0
7.220070, 1.005438, -0.000056, 9.810067, 0
7.230071, 1.005438, -0.000055, 9.810069, 0
7.240071, 1.005437, -0.000054, 9.810072, 0
7.250071, 1.005437, -0.000053, 9.810075, 0
7.260071, 1.005436, -0.000053, 9.809908, 0
7.270072, 1.005436, -0.000054, 9.809904, 0
7.280072, 1.005435, -0.000055, 9.810071, 0
7.290072, 1.005435, -0.000054, 9.810073, 0
7.300072, 1.005434, -0.000053, 9.810076, 0
7.310072, 1.005433, -0.000052, 9.809909, 0
7.320073, 1.005433, -0.000053, 9.809906, 0
7.330073, 1.005432, -0.000054, 9.809902, 0
7.340073, 1.005432, -0.000055, 9.810069, 0
7.350073, 1.005431, -0.000055, 9.810071, 0
7.360074, 1.005431, -0.000054, 9.810074, 0
7.370074, 1.005430, -0.000053, 9.810077, 0
7.380074, 1.005430, -0.000052, 9.809910, 0
7.390074, 1.005429, -0.000053, 9.809906, 0
7.400074, 1.005429, -0.000054, 9.809903, 0
7.410075, 1.005428, -0.000055, 9.810069, 0
7.420075, 1.005427, -0.000055, 9.810072, 0
7.430075, 1.005427, -0.000054, 9.810075, 0
7.440075, 1.005426, -0.000053, 9.810078, 0
7.450076, 1.005426, -0.000052, 9.809910, 0
7.460076, 1.005425, -0.000053, 9.809907, 0
7.470076, 1.005425, -0.000054, 9.809904, 0
7.480076, 1.005424, -0.000055, 9.810070, 0
7.490077, 1.005424, -0.000054, 9.810073, 0
7.500077, 1.005423, -0.000054, 9.810076, 0
7.510077, 1.005422, -0.000053, 9.810078, 0
7.520077, 1.005422, -0.000052, 9.809911, 0
7.530077, 1.005422, -0.000053, 9.809908, 0
7.540078, 1.005421, -0.000054, 9.809905, 0
7.550078, 1.005420, -0.000055, 9.810071, 0
7.560078, 1.005420, -0.000054, 9.810074, 0
7.570078, 1.005419, -0.000053, 9.810077, 0
7.580079, 1.005419, -0.000053, 9.809910, 0
7.590079, 1.005418, -0.000054, 9.809906, 0
7.600079, 1.005418, -0.000055, 9.809903, 0
7.610079, 1.005417, -0.000056, 9.810069, 0
7.620080, 1.005417, -0.000055, 9.810072, 0
7.630080, 1.005416, -0.000054, 9.810075, 0
7.640080, 1.005415, -0.000053, 9.810078, 0
7.650080, 1.005415, -0.000053, 9.809911, 0
7.660080, 1.005414, -0.000054, 9.809908, 0
7.670081, 1.005414, -0.000054, 9.809904, 0
7.680081, 1.005413, -0.000055, 9.810071, 0
7.690081, 1.005413, -0.000055, 9.810074, 0
7.700081, 1.005412, -0.000054, 9.810076, 0
7.710082, 1.005412, -0.000053, 9.810079, 0
7.720082, 1.005411, -0.000052, 9.809912, 0
7.730082, 1.005411, -0.000053, 9.809909, 0
7.740082, 1.005410, -0.000054, 9.809906, 0
7.750082, 1.005410, -0.000055, 9.810072, 0
7.760083, 1.005409, -0.000054, 9.810075, 0
7.770083, 1.005408, -0.000054, 9.810078, 0
7.780083, 1.005408, -0.000053, 9.810081, 0
7.790083, 1.005407, -0.000052, 9.809914, 0
7.800084, 1.005407, -0.000053, 9.809910, 0
7.810084, 1.005406, -0.000054, 9.809907, 0
7.820084, 1.005406, -0.000055, 9.810074, 0
7.830084, 1.005405, -0.000054, 9.810076, 0
7.840085, 1.005405, -0.000053, 9.810079, 0
7.850085, 1.005404, -0.000053, 9.809912, 0
7.860085, 1.005404, -0.000053, 9.809909, 0
7.870085, 1.005403, -0.000054, 9.809906, 0
7.880085, 1.005403, -0.000055, 9.810072, 0
7.890086, 1.005402, -0.000055, 9.810075, 0
7.900086, 1.005401, -0.000054, 9.810078, 0
7.910086, 1.005401, -0.000053, 9.810081, 0
7.920086, 1.005400, -0.000052, 9.809914, 0
7.930087, 1.005400, -0.000053, 9.809911, 0
7.940087, 1.005399, -0.000054, 9.809908, 0
7.950087, 1.005399, -0.000055, 9.810074, 0
7.960087, 1.005398, -0.000054, 9.810077, 0
7.970088, 1.005398, -0.000053, 9.810080, 0
7.980088, 1.005397, -0.000053, 9.809913, 0
7.990088, 1.005397, -0.000054, 9.809910, 0
8.000088, 1.005396, -0.000054, 9.809907, 0
8.010088, 1.005396, -0.000055, 9.810073, 0
8.020088, 1.005395, -0.000055, 9.810076, 0
8.030088, 1.005394, -0.000054, 9.810079, 0
8.040089, 1.005394, -0.000053, 9.810081, 0
8.050089, 1.005393, -0.000052, 9.809915, 0
8.060089, 1.005393, -0.000053, 9.809912, 0
8.070089, 1.005392, -0.000054, 9.809909, 0
8.080090, 1.005392, -0.000055, 9.810075, 0
8.090090, 1.005391, -0.000054, 9.810078, 0
8.100090, 1.005391, -0.000053, 9.810081, 0
8.110090, 1.005390, -0.000053, 9.809914, 0
8.120090, 1.005390, -0.000054, 9.809911, 0
8.130091, 1.005389, -0.000054, 9.809908, 0
8.140091, 1.005388, -0.000055, 9.810074, 0
8.150091, 1.005388, -0.000055, 9.810077, 0
8.160091, 1.005387, -0.000054, 9.810080, 0
8.170092, 1.005387, -0.000053, 9.810082, 0
8.180092, 1.005386, -0.000052, 9.809916, 0
8.190092, 1.005386, -0.000053, 9.809913, 0
8.200092, 1.005385, -0.000054, 9.809910, 0
8.210093, 1.005385, -0.000055, 9.810077, 0
8.220093, 1.005384, -0.000054, 9.810080, 0
8.230093, 1.005383, -0.000053, 9.810082, 0
8.240093, 1.005383, -0.000053, 9.809916, 0
8.250093, 1.005383, -0.000053, 9.809913, 0
8.260094, 1.005382, -0.000054, 9.809909, 0
8.270094, 1.005381, -0.000055, 9.810076, 0
8.280094, 1.005381, -0.000054, 9.810079, 0
8.290094, 1.005380, -0.000054, 9.810081, 0
8.300095, 1.005380, -0.000053, 9.809915, 0
8.310095, 1.005379, -0.000054, 9.809912, 0
8.320095, 1.005379, -0.000055, 9.810079, 0
8.330095, 1.005378, -0.000054, 9.810081, 0
8.340096, 1.005378, -0.000053, 9.810084, 0
8.350096, 1.005377, -0.000052, 9.809917, 0
8.360096, 1.005377, -0.000053, 9.809915, 0
8.370096, 1.005376, -0.000054, 9.809912, 0
8.380096, 1.005376, -0.000055, 9.810078, 0
8.390097, 1.005375, -0.000054, 9.810081, 0
8.400097, 1.005374, -0.000053, 9.810083, 0
8.410097, 1.005374, -0.000052, 9.809917, 0
8.420097, 1.005373, -0.000053, 9.809915, 0
8.430098, 1.005373, -0.000054, 9.809911, 0
8.440098, 1.005372, -0.000055, 9.810078, 0
8.450098, 1.005372, -0.000054, 9.810081, 0
8.460098, 1.005371, -0.000053, 9.810083, 0
8.470098, 1.005371, -0.000052, 9.809916, 0
8.480099, 1.005370, -0.000053, 9.809914, 0
8.490099, 1.005370, -0.000054, 9.809911, 0
8.500099, 1.005369, -0.000055, 9.810078, 0
8.510099, 1.005368, -0.000054, 9.810081, 0
8.520100, 1.005368, -0.000054, 9.810083, 0
8.530100, 1.005367, -0.000053, 9.809916, 0
8.540100, 1.005367, -0.000054, 9.809914, 0
8.550100, 1.005366, -0.000054, 9.809911, 0
8.560101, 1.005366, -0.000055, 9.810078, 0
8.570101, 1.005365, -0.000055, 9.810081, 0
8.580101, 1.005365, -0.000054, 9.810083, 0
8.590101, 1.005364, -0.000053, 9.810086, 0
8.600101, 1.005364, -0.000052, 9.809919, 0
8.610102, 1.005363, -0.000053, 9.809916, 0
8.620102, 1.005363, -0.000054, 9.809914, 0
8.630102, 1.005362, -0.000055, 9.810081, 0
8.640102, 1.005361, -0.000054, 9.810083, 0
8.650103, 1.005361, -0.000053, 9.810086, 0
8.660103, 1.005360, -0.000052, 9.809919, 0
8.670103, 1.005360, -0.000053, 9.809916, 0
8.680103, 1.005359, -0.000054, 9.809914, 0
8.690104, 1.005359, -0.000055, 9.810081, 0
8.700104, 1.005358, -0.000054, 9.810083, 0
8.710104, 1.005358, -0.000053, 9.810086, 0
8.720104, 1.005357, -0.000052, 9.809920, 0
8.730104, 1.005357, -0.000053, 9.809917, 0
8.740105, 1.005356, -0.000054, 9.809915, 0
8.750105, 1.005356, -0.000055, 9.810081, 0
8.760105, 1.005355, -0.000054, 9.810083, 0
8.770105, 1.005354, -0.000053, 9.810087, 0
8.780106, 1.005354, -0.000052, 9.809920, 0
8.790106, 1.005353, -0.000053, 9.809917, 0
8.800106, 1.005353, -0.000054, 9.809915, 0
8.810106, 1.005352, -0.000055, 9.810081, 0
8.820107, 1.005352, -0.000054, 9.810084, 0
8.830107, 1.005351, -0.000053, 9.810087, 0
8.840107, 1.005351, -0.000052, 9.809920, 0
8.850107, 1.005350, -0.000053, 9.809917, 0
8.860107, 1.005350, -0.000054, 9.809915, 0
8.870108, 1.005349, -0.000055, 9.810081, 0
8.880108, 1.005349, -0.000054, 9.810084, 0
8.890108, 1.005348, -0.000053, 9.810087, 0
8.900108, 1.005347, -0.000052, 9.809921, 0
8.910109, 1.005347, -0.000053, 9.809918, 0
8.920109, 1.005347, -0.000054, 9.809916, 0
8.930109, 1.005346, -0.000054, 9.809913, 0
8.940109, 1.005345, -0.000055, 9.810080, 0
8.950109, 1.005345, -0.000055, 9.810082, 0
8.960110, 1.005344, -0.000054, 9.810085, 0
8.970110, 1.005344, -0.000053, 9.810088, 0
8.980110, 1.005343, -0.000052, 9.809921, 0
8.990110, 1.005343, -0.000053, 9.809919, 0
9.000111, 1.005342, -0.000054, 9.809916, 0
9.010111, 1.005342, -0.000054, 9.809914, 0
9.020111, 1.005341, -0.000055, 9.810081, 0
9.030111, 1.005341, -0.000055, 9.810083, 0
9.040112, 1.005340, -0.000054, 9.810086, 0
9.050112, 1.005339, -0.000053, 9.810089, 0
9.060112, 1.005339, -0.000052, 9.809922, 0
9.070112, 1.005338, -0.000053, 9.809920, 0
9.080112, 1.005338, -0.000054, 9.809917, 0
9.090113, 1.005337, -0.000054, 9.809915, 0
9.100113, 1.005337, -0.000055, 9.810081, 0
9.110113, 1.005336, -0.000054, 9.810084, 0
9.120113, 1.005336, -0.000054, 9.810087, 0
9.130114, 1.005335, -0.000053, 9.809920, 0
9.140114, 1.005335, -0.000054, 9.809917, 0
9.150114, 1.005334, -0.000054, 9.809916, 0
9.160114, 1.005334, -0.000055, 9.810081, 0
9.170115, 1.005333, -0.000054, 9.810085, 0
9.180115, 1.005332, -0.000054, 9.810088, 0
9.190115, 1.005332, -0.000053, 9.809921, 0
9.200115, 1.005332, -0.000053, 9.809918, 0
9.210115, 1.005331, -0.000054, 9.809916, 0
9.220116, 1.005330, -0.000055, 9.810082, 0
9.230116, 1.005330, -0.000054, 9.810086, 0
9.240116, 1.005329, -0.000053, 9.810089, 0
9.250116, 1.005329, -0.000053, 9.809922, 0
9.260117, 1.005328, -0.000053, 9.809920, 0
9.270117, 1.005328, -0.000054, 9.809917, 0
9.280117, 1.005327, -0.000055, 9.810084, 0
9.290117, 1.005327, -0.000054, 9.810087, 0
9.300117, 1.005326, -0.000053, 9.810090, 0
9.310118, 1.005326, -0.000052, 9.809924, 0
9.320118, 1.005325, -0.000053, 9.809921, 0
9.330118, 1.005325, -0.000054, 9.809918, 0
9.340118, 1.005324, -0.000055, 9.810085, 0
9.350119, 1.005323, -0.000054, 9.810088, 0
9.360119, 1.005323, -0.000053, 9.810091, 0
9.370119, 1.005322, -0.000052, 9.809925, 0
9.380119, 1.005322, -0.000053, 9.809922, 0
9.390120, 1.005321, -0.000054, 9.809919, 0
9.400120, 1.005321, -0.000054, 9.809916, 0
9.410120, 1.005320, -0.000055, 9.810083, 0
9.420120, 1.005320, -0.000054, 9.810087, 0
9.430120, 1.005319, -0.000054, 9.810090, 0
9.440121, 1.005319, -0.000053, 9.809923, 0
9.450121, 1.005318, -0.000053, 9.809921, 0
9.460121, 1.005318, -0.000054, 9.809918, 0
9.470121, 1.005317, -0.000055, 9.810085, 0
9.480122, 1.005316, -0.000054, 9.810088, 0
9.490122, 1.005316, -0.000053, 9.810091, 0
9.500122, 1.005315, -0.000052, 9.809925, 0
9.510122, 1.005315, -0.000053, 9.809922, 0
9.520123, 1.005314, -0.000054, 9.809919, 0
9.530123, 1.005314, -0.000055, 9.810086, 0
9.540123, 1.005313, -0.000054, 9.810090, 0
9.550123, 1.005313, -0.000053, 9.810093, 0
9.560123, 1.005312, -0.000052, 9.809926, 0
9.570124, 1.005312, -0.000053, 9.809924, 0
9.580124, 1.005311, -0.000054, 9.809921, 0
9.590124, 1.005311, -0.000054, 9.809918, 0
9.600124, 1.005310, -0.000055, 9.810085, 0
9.610125, 1.005310, -0.000054, 9.810088, 0
9.620125, 1.005309, -0.000053, 9.810092, 0
9.630125, 1.005309, -0.000053, 9.809925, 0
9.640125, 1.005308, -0.000053, 9.809922, 0
9.650126, 1.005308, -0.000054, 9.809920, 0
9.660126, 1.005307, -0.000055, 9.810087, 0
9.670126, 1.005306, -0.000054, 9.810090, 0
9.680126, 1.005306, -0.000053, 9.810094, 0
9.690126, 1.005305, -0.000052, 9.809927, 0
9.700127, 1.005305, -0.000053, 9.809924, 0
9.710127, 1.005304, -0.000054, 9.809922, 0
9.720127, 1.005304, -0.000054, 9.810089, 0
9.730127, 1.005303, -0.000054, 9.810092, 0
9.740128, 1.005303, -0.000053, 9.809926, 0
9.750128, 1.005302, -0.000053, 9.809923, 0
9.760128, 1.005302, -0.000054, 9.809920, 0
9.770128, 1.005301, -0.000055, 9.810087, 0
9.780128, 1.005301, -0.000054, 9.810091, 0
9.790129, 1.005300, -0.000053, 9.810094, 0
9.800129, 1.005299, -0.000052, 9.809928, 0
9.810129, 1.005299, -0.000053, 9.809925, 0
9.820129, 1.005298, -0.000054, 9.809922, 0
9.830130, 1.005298, -0.000055, 9.810089, 0
9.840130, 1.005297, -0.000054, 9.810093, 0
9.850130, 1.005297, -0.000053, 9.810096, 0
9.860130, 1.005296, -0.000052, 9.809930, 0
9.870131, 1.005296, -0.000053, 9.809927, 0
9.880131, 1.005295, -0.000053, 9.809924, 0
9.890131, 1.005295, -0.000054, 9.809921, 0
9.900131, 1.005294, -0.000055, 9.810089, 0
9.910131, 1.005294, -0.000054, 9.810092, 0
9.920132, 1.005293, -0.000053, 9.810095, 0
9.930132, 1.005293, -0.000052, 9.809929, 0
9.940132, 1.005292, -0.000053, 9.809926, 0
9.950132, 1.005292, -0.000054, 9.809924, 0
9.960133, 1.005291, -0.000054, 9.809921, 0
9.970133, 1.005291, -0.000055, 9.810088, 0
9.980133, 1.005290, -0.000054, 9.810092, 0
9.990133, 1.005289, -0.000053, 9.810095, 0
